source,target
212230,3165
9703289,9306309
107120,7113
9506452,9310313
301164,110088
9905252,9704206
9506251,9401219
9711362,9501281
1059,9802392
9703351,9605413
10334,9403274
9904472,9707326
202100,9810374
2163,9903414
9904266,9811378
101033,9509204
102009,9408245
210266,9512366
9508276,9407339
106280,9911293
110166,1101
205047,111418
211196,10201
9904286,9707445
6280,9812369
211259,9805224
9701378,9507253
207247,9601387
101033,9404282
9701256,9610211
107316,102122
210390,111154
9504325,9401284
9902438,9609285
9803477,9607286
102019,8151
103204,11044
106177,9807216
9610497,9512281
9410357,9301259
9703213,9405410
1301,9603420
9405412,9403283
9910495,9810506
108244,9908231
7011,3212
208012,112117
211043,201139
9704436,9611354
4043,9407291
9811213,9210228
9809527,9403384
9604340,9601377
4050,9811412
9810512,9505405
9906469,9807525
9812209,9603363
1134,9905323
210078,204275
108245,107147
9809339,9710543
9612351,9606345
211272,9812363
9612262,9508408
212212,9807426
9902462,9606411
9905291,9612202
105240,5066
10154,9908227
9906517,9408253
2161,9706520
9811463,9602260
111466,106198
108024,11184
9903218,9702426
101040,7175
9812393,9810343
111053,9901342
205279,9609240
5251,9610326
9709398,9407339
9712386,9501402
6354,9503210
202085,101125
12031,9902371
9907207,9903404
206113,205269
103195,9906383
207221,1166
208221,101221
9807517,9607250
9807297,9705250
9903223,9802447
9510210,9501274
106020,101304
9712304,9606353
104200,9902469
9803274,9506380
9707518,9306290
9511315,9409203
202200,9409335
9804461,9707270
202058,9509423
107074,9312359
102053,9908247
105137,9803326
9711472,9310212
9901237,9705337
202106,110124
207137,9905381
9811434,9710521
9810482,9711246
106270,9807442
103154,9307364
206241,9905214
106166,9911323
108071,104041
9405356,9311375
106310,9811295
206070,106315
212196,9501384
105160,9512252
9902242,9601367
3306,9907347
5025,9710364
4096,9909207
204133,103256
9902449,9812483
1226,1103
9807355,9510449
9909349,9812407
9508361,9303237
9702223,9507332
9909523,9907218
212118,9711206
9803445,9604351
9811307,9709264
7214,7075
9909439,9805262
212261,9507396
210192,2108
9606235,9507460
9906512,9711395
109118,101009
9905563,9510301
209245,205031
208065,9912506
9707313,9206230
5164,9703367
212099,207300
107188,9804209
9411365,9303205
111262,102017
9712532,9412374
201291,103258
9701237,9609414
9908208,9811337
9904251,9801397
210146,103125
9808415,9610325
101336,9404283
105077,103067
103142,9604355
107290,102090
9705467,9603448
9604428,9504337
202238,109115
111125,9812221
9811475,9307247
9610222,9604412
205133,8084
9701233,9502338
104251,9911243
9410270,9310236
9808408,9706500
4030,9910292
203244,202081
9812244,9805259
9903475,9807522
202023,9703442
2166,9902217
9802265,9702334
202199,105128
9808333,9807235
104203,3167
9214,9312311
9602331,9505441
9901220,9504342
103131,9812506
9803380,9705201
9811501,9603326
207056,103125
201144,9607254
201189,103099
9409446,9310279
9709365,9207269
9604441,9509283
107331,9902467
9505296,9307201
5218,9504219
9809250,9710453
6223,9803277
9504216,9404323
210361,110296
9912552,9905487
6084,9305204
1322,9903322
5033,9809582
9811478,9309234
9904406,9311306
9907267,9608322
204293,9612464
204200,106315
2115,9809223
9810275,9711405
109150,107186
1075,9407296
9906521,9801391
201151,9808272
9708323,9701230
110341,9912460
9610238,9403383
9907392,9412345
9902268,9704398
206207,9906481
108232,9710302
9911385,9608317
9905492,9601210
1134,9810389
107034,9602343
9903541,9709360
202271,109079
208145,201066
10121,9803470
9902480,9811414
7267,9804398
9807443,9502300
9706314,9406315
110015,9609480
9911328,9403244
9609409,9602214
9702260,9410404
9511292,9509274
9512444,9504222
9901373,9212218
9710244,9511448
102039,9610384
9508393,9302217
9502328,9308362
9909404,9402288
9703327,9608458
9706530,9303281
9609309,9501231
10080,9909271
205227,9302210
9601375,9205235
9228,3233
9907566,9406283
9912302,9311269
211069,105003
211070,11333
9912450,9904267
108117,9907360
206248,9810240
301172,9912373
9707342,9611292
302237,302248
106221,9701378
206003,9305306
209018,9810479
208148,9907341
9710520,9411233
205015,9905542
9909389,9810280
103060,9807297
12012,9602366
7310,9603353
101340,9903417
9707297,9209251
103091,9611450
9402337,9302247
12308,12215
108011,9406315
2071,9912355
101205,9905339
9901331,9608310
9704342,9605389
209120,9402259
212018,4259
4038,9210229
9812303,9212284
9804282,9603372
104198,9905372
9712403,9709239
9610244,9408390
201012,111247
9298,9805490
102053,9806226
109253,9309289
102043,3190
9709324,9703276
9911519,9603214
109245,109075
9904246,9308273
9710392,9612300
210021,209207
9707278,9308222
110138,9902308
9608387,9504295
9802240,9506477
101290,11230
9812273,9808293
9507261,9306205
211378,107083
207082,9912513
9808369,9506242
5254,9803445
10095,7123
11153,10233
211206,203067
9906335,9901406
206174,109230
3142,9909437
9910411,9701300
9709430,9707523
9511362,9401277
212025,206057
107144,9610209
111080,9612346
1106,9303241
9809516,9706397
106356,9912451
9811452,9304273
9711262,9608430
9102,9803389
201063,9297
2032,9902471
9909246,9811387
9806528,9305269
8238,9912497
9712491,9702371
102093,7192
102045,9808255
9709248,9509249
9602437,9208248
2231,9405414
107267,9311298
9707443,9605398
9910557,9806236
108257,5108
9610461,9311357
9802416,9503209
211052,7294
2041,9610544
302244,9507445
9607465,9503271
108235,6041
209244,9408214
9509268,9408290
206018,9605362
11244,7304
212385,205175
202122,9808343
9906275,9606411
9902382,9808431
9604426,9506451
9904268,9702325
207326,204314
10353,9811428
9902412,9708243
9904491,9303309
212059,7242
204249,9511422
9709207,9410361
9710460,9304241
5258,9608308
2261,9810549
9312355,9212235
4012,9710356
109088,9501287
9905570,9605298
9507444,9411409
3101,9903262
209164,204185
212239,206207
210218,9507294
9807561,9801403
208114,9705295
9705436,9606360
9806271,9501278
301017,101348
9908215,9706427
101103,9803226
9808490,9703278
202255,9702265
203136,102209
9902371,9705444
205252,9807479
108205,9809483
5066,9805424
101121,9901288
9903449,9710441
9911207,9708335
9504246,9302316
104208,9306289
302053,9807251
109071,9906209
9911236,9503439
110413,1203
212326,12082
9054,9901342
201312,9908339
9708380,9210253
203095,111027
204007,9039
9903289,9301222
9811343,9403312
105106,9312215
9609297,9311320
206148,103256
3030,9807443
9601202,9307247
12326,5190
9812374,9802416
9910309,9902327
201071,9403384
212035,210133
111422,9408222
9603235,9305239
9510428,9412244
9712464,9504316
9810365,9711240
9805357,9512327
301101,9911293
110396,9407339
6355,9810419
9905315,9510439
9610430,9508386
301269,112163
201057,9702367
9805404,9401303
9705340,9603227
203146,9911535
105183,9712210
9812387,9809438
302123,107165
9709277,9706225
9809565,9708263
9911460,9806467
11019,9710401
9607479,9603285
9802399,9508258
11184,9308226
202012,9808320
9708328,9609420
9812524,9706260
9805274,9703347
112056,9711391
9905311,9903400
9604335,9604202
9811437,9809220
5261,9805272
3058,9808265
9160,3026
9505249,9501371
110189,9805272
9707297,9706482
107279,9606388
212348,107039
105205,9802440
203079,9207273
9602325,9408304
9910246,9904248
12211,9802273
5315,9907310
111178,9711395
9608209,9411366
9508261,9403292
9711381,9412278
9711467,9505262
9903340,9512388
109135,104073
3045,9812289
210296,9903422
211062,8049
9906311,9901404
101260,9905354
212123,9802290
9508246,9402321
5133,9411258
3068,9709417
110394,102068
211274,9609487
112329,102046
10230,9801292
9812369,9806236
103261,9501276
1087,9305345
9912433,9504241
9911425,9701212
112300,9906286
9711237,9601349
7116,9803479
12220,9810475
108256,9912409
9410281,9406356
9702268,9512242
204293,9411290
9907392,9903358
9803451,9511305
9910265,9704455
9912361,9608322
9712525,9302247
9801456,9402288
9811279,9709353
9710358,9605326
9501235,9203219
9607279,9509423
9910316,9710431
9511356,9403361
2050,9604320
105271,9806428
9905337,9808424
9355,7107
9903545,9411342
102321,9906322
202269,108043
9711308,9411377
107257,6124
9702443,9603444
204270,9709492
101275,9905214
112089,9411296
202034,201307
9906499,9507332
7018,6174
9905491,9812481
11289,9903436
108113,3172
109253,9705248
9812272,9612480
11369,9508247
9911340,9704447
212136,9603227
107135,4008
9412255,9311255
9912287,9909232
9606281,9502383
210273,9209296
9605450,9508246
9803321,9706298
207353,9810307
9811419,9808205
211012,9709502
9806445,9801330
9805367,9306242
211287,9502213
9702376,9507380
201248,106295
9511283,9401237
204243,9811337
208173,207107
9604441,9509366
207184,9809253
104293,10196
9908311,9404270
212141,9807308
9506475,9410282
9912369,9804363
9707272,9503235
204299,9711292
5169,9701215
12225,9510301
9702385,9402283
9908395,9811263
9512411,9511234
9703325,9302217
101226,9706297
204086,9803380
9706464,9704440
301151,9601310
212283,110369
9801353,9611204
9607366,9411323
9806525,9705361
4188,9506380
101236,9809423
9803290,9709364
101315,11086
9811436,9502298
9512398,9311281
9904500,9701247
4240,9904267
9612385,9303238
103042,9805334
7288,9904282
9904336,9608270
9706479,9601365
101326,8208
9905324,9707327
103257,9805268
7234,9802410
9703330,9607360
9607463,9405233
10017,9503384
9704358,9501356
111463,9508386
105082,9907221
9507359,9210235
9712277,9405385
9703226,9609202
202122,9908450
9511466,9507426
9609444,9607225
10030,9610231
202158,112160
107043,9704348
9610266,9403249
9710401,9602281
9809507,9405308
9607252,9512393
301241,10205
212279,10195
9605227,9402302
9606415,9412208
9711239,9409313
9143,4192
211331,9807336
112302,111058
9706339,9507216
207138,9901354
10326,3073
9812455,9708390
106248,104108
9612266,9610363
9706329,9605214
9907522,9904221
206066,8041
9708346,9506452
11252,9906322
208228,9811273
9905437,9809311
4200,9803315
208023,202013
212237,9712249
106053,9911317
9909469,9808205
9611321,9604237
208238,9411365
9901362,9410235
12137,9303247
9306320,9211222
1308,9803311
9601202,9406263
9906336,9602292
9405431,9307244
9411412,9304264
201078,111066
107194,102241
107072,9803479
12292,10246
7360,9612433
106182,4230
9504269,9406263
9512335,9411203
203056,111059
9906378,9712277
110028,108205
212074,112144
9912263,9803277
9255,9811253
9903473,9807525
9905438,9412334
9901450,9601311
9505289,9405246
102163,9337
9807270,9402360
9602414,9601357
101081,9710312
9711328,9508249
9808394,9807303
7070,9807351
301011,110342
9809522,9411256
302033,6171
9811316,9412367
112204,9604425
9707313,9511380
9909536,9507378
9604249,9203201
9512202,9506475
110348,104124
9502366,9402347
207121,9610252
9807451,9408261
9506299,9405202
9902398,9401309
107156,9901299
9612298,9203222
9703320,9405420
9908231,9506328
4087,9807443
9909265,9804213
212013,2132
9904504,9902407
9907509,9804241
9808246,9709420
9611242,9508225
9902366,9705438
9903516,9312333
9809456,9212210
9804258,9411337
111127,9801330
9304256,9203203
9808366,9608490
11357,11366
2155,9810272
9711473,9702392
9808231,9606433
9804283,9311340
203025,109102
203155,9601287
9810316,9303305
210401,2134
109209,9504410
203271,9405343
207025,9805228
9708381,9509352
106051,3307
9904367,9712343
110149,107226
11300,9702367
9910495,9306256
9904420,9807462
6160,9409250
9709331,9510408
9711325,9308248
9810397,9809282
9906278,9604250
9906518,9709499
9608434,9501297
212319,209084
107329,4043
302095,210391
5059,9209241
211283,9905215
211012,9806477
211310,10325
9704205,9610495
111020,107168
112190,9711264
212308,206172
111138,106207
9609486,9608477
9912519,9704216
9907485,9906275
9905548,9808308
110243,105139
9409265,9401294
104242,9508258
9902345,9703411
9808412,9510441
9046,9804451
10338,9504378
4183,9406295
9612322,9304223
9803229,9404270
9709301,9607437
203226,9909236
110157,101092
210261,9507237
9607254,9502336
107169,9409380
9502402,9306267
9711507,9702296
208020,9904505
9912385,9208221
9406390,9302318
9907566,9606263
108155,2235
9909229,9302298
9810515,9608389
9501384,9403351
105155,9604388
9903218,9711357
203164,202122
9707209,9408322
206237,107124
106346,9405410
11211,9906538
9612319,9509406
210352,106204
9609334,9304240
106124,106115
9906546,9808371
3190,9907545
105188,9807261
106071,9908276
9705314,9701390
9712261,9209205
9912433,9910285
9808329,9712445
9701289,9512208
204208,108177
111176,106286
10216,9310252
6105,9910347
205184,9405388
209211,112243
103095,9907255
9509409,9212235
203114,112102
9703290,9609380
9807412,9805395
9903215,9502415
9811447,9808301
9510300,9404235
103044,9704414
9703435,9609279
4101,9908451
108235,9811356
9707270,9404270
9802323,9205229
9801206,9506243
8046,9803460
209377,203064
9904408,9212203
9609527,9507414
12224,7250
211053,106201
9903294,9811291
201125,106056
9810305,9702409
2164,9603208
9906444,9510232
210357,103163
9610280,9603271
9901353,9801212
9503328,9307363
9907336,9801345
111198,9603412
110003,9407247
7313,9901288
107227,9908245
9602352,9302311
5025,9712546
5239,9304205
9812358,9810402
9802390,9702243
9704257,9503264
9812247,9705251
9907366,9808223
2262,9909536
9610482,9502224
3245,9402283
105242,9509313
2073,9907478
207273,104232
9805422,9801443
9412311,9409458
9711473,9707458
9910512,9706266
9702239,9604220
207058,9701284
6140,9606388
9810313,9508280
3170,9803315
108033,7294
9801222,9305267
9085,9906324
9810224,9608463
106336,103235
9807347,9511464
5186,9801449
5208,9504372
9712291,9402333
302246,102290
201161,9802439
9806457,9604388
5043,9610331
9703320,9311340
9912499,9909353
212176,9309289
9901365,9408313
301040,9611454
203057,9806325
9609215,9210281
102247,9812371
105165,4207
209018,2147
9404217,9312272
107185,9908393
9707477,9509274
9706369,9303205
11379,9804403
9912482,9803309
9609365,9506412
107169,103067
11203,9809429
9803356,9610418
302037,9710342
9711454,9706300
3154,9512401
3210,9807216
208163,2108
9912435,9806375
10080,9802414
11083,9502412
208236,9605235
101350,9808355
206192,6041
6062,9705333
4216,9310379
9507398,9403401
9908205,9907355
9612394,9612202
112155,9510325
207126,9807427
9809220,9606370
9902469,9702359
9609215,9411384
204193,9702416
101282,9911262
101304,9810389
9710288,9211254
9801235,9712359
11394,9906551
1286,9701294
9807416,9806454
9603338,9506383
9906518,9905570
207163,206005
9904276,9802441
103050,9307364
9707271,9704268
9701300,9607473
9710403,9709483
9610236,9508292
9906330,9609279
9507315,9505302
9408345,9401325
9812357,9406299
9068,9803425
204197,4004
103088,5297
103195,9807310
205279,3029
9305222,9211211
9604265,9510342
101083,9504378
211182,12308
9810539,9709213
9902451,9609381
211103,110284
9912353,9707271
9609463,9309294
9710327,9704221
1019,9508321
210251,105025
9905481,9803218
9901312,9206266
9902290,9606386
9505439,9407311
2096,9604364
110383,102147
9908427,9303270
209297,102233
108078,102071
206072,9703240
9904277,9606443
202001,9705429
9906361,9310253
9701373,9503215
9805303,9612483
9803256,9601349
9607400,9210242
9909278,9707485
301062,209305
108005,9306333
9712481,9601206
9512425,9409380
9912410,9802282
101217,9207234
111338,9310379
7096,9906545
9905441,9404201
9801201,9610266
3122,9906411
202058,9907450
9702391,9405233
9806216,9401285
9506242,9411367
302198,12260
9611387,9309335
9704376,9703353
11387,3184
201017,9605434
110156,9903234
9906303,9812436
105200,9907243
6104,9403208
202165,9804239
202278,9204234
9806453,9308214
112081,10212
201087,111254
9708327,9609341
107297,9903417
9707496,9704436
9801376,9704206
9901385,9704414
9910543,9209251
7129,9310358
9610455,9505289
111105,9410280
12211,9903355
111436,5310
9810511,9512330
111048,101225
101224,9808467
9505251,9311316
209004,9409361
9802355,9707356
9709390,9509353
6119,9607382
211240,9902256
9612236,9610370
9608218,9402224
203041,9709507
10198,9604383
112020,9502321
204309,9404215
212226,9207234
9709207,9612409
207354,9809572
301097,9609437
212263,211378
9605342,9412337
301234,9402333
9910284,9403244
11352,9710541
9906493,9812248
9806267,9709379
9902289,9405300
9507373,9412291
9912463,9903218
212180,201071
9807433,9709231
202263,107200
9308336,9209220
103259,9610534
210309,103274
108135,9403254
9912302,9812320
9704436,9302240
9912370,9806510
206065,9058
9904306,9806435
9702390,9307301
5109,9701301
105224,9912403
6018,9911455
9411325,9204211
9907428,9602433
9504249,9408328
9702385,9410237
103050,9302267
110104,9610259
9908289,9812412
9603233,9304299
9805260,9403266
211147,208241
203182,110307
212115,9508334
9902295,9703429
212016,110304
7249,9912205
210053,207003
203120,105128
108045,9804384
8124,1281
108095,9612318
9804349,9608413
9702391,9512258
9910300,9710529
9911271,9711450
207027,9802290
302155,9908309
9810490,9706489
9704297,9402362
205211,9901358
9911429,9602218
208102,9350
302092,9812256
9810241,9603366
205163,9603261
9612250,9602356
9912531,9909574
9901242,9406289
103097,9810412
